Filename	URN	Suggested Full URN	Title	Author	Editor	Publisher	Publication Year
tlg2200.tlg00462.xml	tlg2200.tlg00462	urn:cts:greekLit:tlg2200.tlg00462.opp-grc1	Orationes 62	Libanius	Richardus Foerster	In Aedibus B.G. Teubneri	1908
tlg2200.tlg00463.xml	tlg2200.tlg00463	urn:cts:greekLit:tlg2200.tlg00463.opp-grc1	Orationes 63	Libanius	Richardus Foerster	In Aedibus B.G. Teubneri	1908
tlg2200.tlg00464.xml	tlg2200.tlg00464	urn:cts:greekLit:tlg2200.tlg00464.opp-grc1	Orationes 64	Libanius	Richardus Foerster	In Aedibus B.G. Teubneri	1908
tlg2200.tlg00501.xml	tlg2200.tlg00501	urn:cts:greekLit:tlg2200.tlg00501.opp-grc1	Declamationes 1	Libanius	Richardus Foerster	In Aedibus B.G. Teubneri	1909
tlg2200.tlg00502.xml	tlg2200.tlg00502	urn:cts:greekLit:tlg2200.tlg00502.opp-grc1	Declamationes 2	Libanius	Richardus Foerster	In Aedibus B.G. Teubneri	1909
tlg2200.tlg00503.xml	tlg2200.tlg00503	urn:cts:greekLit:tlg2200.tlg00503.opp-grc1	Declamationes 3	Libanius	Richardus Foerster	In Aedibus B.G. Teubneri	1909
tlg2200.tlg00504.xml	tlg2200.tlg00504	urn:cts:greekLit:tlg2200.tlg00504.opp-grc1	Declamationes 4	Libanius	Richardus Foerster	In Aedibus B.G. Teubneri	1909
tlg2200.tlg00505.xml	tlg2200.tlg00505	urn:cts:greekLit:tlg2200.tlg00505.opp-grc1	Declamationes 5	Libanius	Richardus Foerster	In Aedibus B.G. Teubneri	1909
tlg2200.tlg00506.xml	tlg2200.tlg00506	urn:cts:greekLit:tlg2200.tlg00506.opp-grc1	Declamationes 6	Libanius	Richardus Foerster	In Aedibus B.G. Teubneri	1909
tlg2200.tlg00507.xml	tlg2200.tlg00507	urn:cts:greekLit:tlg2200.tlg00507.opp-grc1	Declamationes 7	Libanius	Richardus Foerster	In Aedibus B.G. Teubneri	1909
tlg2200.tlg00508.xml	tlg2200.tlg00508	urn:cts:greekLit:tlg2200.tlg00508.opp-grc1	Declamationes 8	Libanius	Richardus Foerster	In Aedibus B.G. Teubneri	1909
tlg2200.tlg00509.xml	tlg2200.tlg00509	urn:cts:greekLit:tlg2200.tlg00509.opp-grc1	Declamationes 9	Libanius	Richardus Foerster	In Aedibus B.G. Teubneri	1909
tlg2200.tlg00510.xml	tlg2200.tlg00510	urn:cts:greekLit:tlg2200.tlg00510.opp-grc1	Declamationes 10	Libanius	Richardus Foerster	In Aedibus B.G. Teubneri	1909
tlg2200.tlg00511.xml	tlg2200.tlg00511	urn:cts:greekLit:tlg2200.tlg00511.opp-grc1	Declamationes 11	Libanius	Richardus Foerster	In Aedibus B.G. Teubneri	1909
tlg2200.tlg00512.xml	tlg2200.tlg00512	urn:cts:greekLit:tlg2200.tlg00512.opp-grc1	Declamationes 12	Libanius	Richardus Foerster	In Aedibus B.G. Teubneri	1909
tlg2200.tlg00513.xml	tlg2200.tlg00513	urn:cts:greekLit:tlg2200.tlg00513.opp-grc1	Declamationes 13	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00514.xml	tlg2200.tlg00514	urn:cts:greekLit:tlg2200.tlg00514.opp-grc1	Declamationes 14	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00515.xml	tlg2200.tlg00515	urn:cts:greekLit:tlg2200.tlg00515.opp-grc1	Declamationes 15	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00516.xml	tlg2200.tlg00516	urn:cts:greekLit:tlg2200.tlg00516.opp-grc1	Declamationes 16	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00517.xml	tlg2200.tlg00517	urn:cts:greekLit:tlg2200.tlg00517.opp-grc1	Declamationes 17	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00518.xml	tlg2200.tlg00518	urn:cts:greekLit:tlg2200.tlg00518.opp-grc1	Declamationes 18	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00519.xml	tlg2200.tlg00519	urn:cts:greekLit:tlg2200.tlg00519.opp-grc1	Declamationes 19	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00520.xml	tlg2200.tlg00520	urn:cts:greekLit:tlg2200.tlg00520.opp-grc1	Declamationes 20	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00521.xml	tlg2200.tlg00521	urn:cts:greekLit:tlg2200.tlg00521.opp-grc1	Declamationes 21	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00522.xml	tlg2200.tlg00522	urn:cts:greekLit:tlg2200.tlg00522.opp-grc1	Declamationes 22	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00523.xml	tlg2200.tlg00523	urn:cts:greekLit:tlg2200.tlg00523.opp-grc1	Declamationes 23	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00524.xml	tlg2200.tlg00524	urn:cts:greekLit:tlg2200.tlg00524.opp-grc1	Declamationes 24	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00525.xml	tlg2200.tlg00525	urn:cts:greekLit:tlg2200.tlg00525.opp-grc1	Declamationes 25	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00526.xml	tlg2200.tlg00526	urn:cts:greekLit:tlg2200.tlg00526.opp-grc1	Declamationes 26	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00527.xml	tlg2200.tlg00527	urn:cts:greekLit:tlg2200.tlg00527.opp-grc1	Declamationes 27	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00528.xml	tlg2200.tlg00528	urn:cts:greekLit:tlg2200.tlg00528.opp-grc1	Declamationes 28	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00529.xml	tlg2200.tlg00529	urn:cts:greekLit:tlg2200.tlg00529.opp-grc1	Declamationes 29	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00530.xml	tlg2200.tlg00530	urn:cts:greekLit:tlg2200.tlg00530.opp-grc1	Declamationes 30	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1911
tlg2200.tlg00531.xml	tlg2200.tlg00531	urn:cts:greekLit:tlg2200.tlg00531.opp-grc1	Declamationes 31	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00532.xml	tlg2200.tlg00532	urn:cts:greekLit:tlg2200.tlg00532.opp-grc1	Declamationes 32	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00533.xml	tlg2200.tlg00533	urn:cts:greekLit:tlg2200.tlg00533.opp-grc1	Declamationes 33	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00534.xml	tlg2200.tlg00534	urn:cts:greekLit:tlg2200.tlg00534.opp-grc1	Declamationes 34	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00535.xml	tlg2200.tlg00535	urn:cts:greekLit:tlg2200.tlg00535.opp-grc1	Declamationes 35	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00536.xml	tlg2200.tlg00536	urn:cts:greekLit:tlg2200.tlg00536.opp-grc1	Declamationes 36	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00537.xml	tlg2200.tlg00537	urn:cts:greekLit:tlg2200.tlg00537.opp-grc1	Declamationes 37	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00538.xml	tlg2200.tlg00538	urn:cts:greekLit:tlg2200.tlg00538.opp-grc1	Declamationes 38	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00539.xml	tlg2200.tlg00539	urn:cts:greekLit:tlg2200.tlg00539.opp-grc1	Declamationes 39	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00540.xml	tlg2200.tlg00540	urn:cts:greekLit:tlg2200.tlg00540.opp-grc1	Declamationes 40	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00541.xml	tlg2200.tlg00541	urn:cts:greekLit:tlg2200.tlg00541.opp-grc1	Declamationes 41	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00542.xml	tlg2200.tlg00542	urn:cts:greekLit:tlg2200.tlg00542.opp-grc1	Declamationes 42	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00543.xml	tlg2200.tlg00543	urn:cts:greekLit:tlg2200.tlg00543.opp-grc1	Declamationes 43	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00544.xml	tlg2200.tlg00544	urn:cts:greekLit:tlg2200.tlg00544.opp-grc1	Declamationes 44	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00545.xml	tlg2200.tlg00545	urn:cts:greekLit:tlg2200.tlg00545.opp-grc1	Declamationes 45	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00546.xml	tlg2200.tlg00546	urn:cts:greekLit:tlg2200.tlg00546.opp-grc1	Declamationes 46	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00547.xml	tlg2200.tlg00547	urn:cts:greekLit:tlg2200.tlg00547.opp-grc1	Declamationes 47	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00548.xml	tlg2200.tlg00548	urn:cts:greekLit:tlg2200.tlg00548.opp-grc1	Declamationes 48	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00549.xml	tlg2200.tlg00549	urn:cts:greekLit:tlg2200.tlg00549.opp-grc1	Declamationes 49	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00550.xml	tlg2200.tlg00550	urn:cts:greekLit:tlg2200.tlg00550.opp-grc1	Declamationes 50	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg00551.xml	tlg2200.tlg00551	urn:cts:greekLit:tlg2200.tlg00551.opp-grc1	Declamationes 51	Libanius	Richardus Foerster	In Aedibus B. G. Teubneri	1913
tlg2200.tlg008.xml	tlg2200.tlg008	urn:cts:greekLit:tlg2200.tlg008.opp-grc1	Characteres Epistolici [Sp.]	Libanius	Richardus Foerster	Georg Olms Verlagsbuchhandlung	1963
tlg2371.tlg001.xml	tlg2371.tlg001	urn:cts:greekLit:tlg2371.tlg001.opp-grc1	Chronicon Paschale	Chronicon Paschale	B. G. Niebuhrii C. F.	Impensis Ed. Weberi	MDCCCXXXII.
tlg2703.tlg001.opp-grc1.xml	tlg2703.tlg001.opp-grc1	urn:cts:greekLit:tlg2703.tlg001.opp-grc1	Alexias	Anna Comnena	Augustus Reifferscheidii	In Aedibus B. G. Teubneri	MDCCCLXXXIV
tlg2703.tlg001.opp-grclat1.xml	tlg2703.tlg001.opp-grclat1	urn:cts:greekLit:tlg2703.tlg001.opp-grclat1	Alexias	Anna Comnena	Ludovicus Schopenus.	Impensis Ed. Weberi	MDCCCLXXVIII.
tlg2768.tlg001.xml	tlg2768.tlg001	urn:cts:greekLit:tlg2768.tlg001.opp-grc1	Historia Ecclesiastica	Gelasius	Dr. Margret Heinemann	J. C. Hinrichs'Sche Buchhandlung	1918
tlg2768.tlg002.opp.grc1.xml	tlg2768.tlg002.opp.grc1	urn:cts:greekLit:tlg2768.tlg002.opp.grc1	According to Eusebius and Theognius	Gelasius	Dr. Margret Heinemann	J. C. Hinrichs'Sche Buchhandlung	1918
tlg2959.tlg001.xml	tlg2959.tlg001	urn:cts:greekLit:tlg2959.tlg001.opp-grc1	Symposium Sive Convivium Decem Virginum	Methodius	D.G. Nathanael Bonwetsch	J. C. Hinrichs'Sche Buchhandlung	1917
tlg2959.tlg002.xml	tlg2959.tlg002	urn:cts:greekLit:tlg2959.tlg002.opp-grc1	De Libero Arbitrio	Methodius	D.G. Nathanael Bonwetsch	J. C. Hinrichs'Sche Buchhandlung	1917
tlg2959.tlg002.opp.ger1.xml	tlg2959.tlg002.opp.ger1	urn:cts:greekLit:tlg2959.tlg002.opp-ger1	De Libero Arbitrio	Methodius	D.G. Nathanael Bonwetsch	J. C. Hinrichs'Sche Buchhandlung	1917
tlg2959.tlg003.opp.ger1.xml	tlg2959.tlg003.opp.ger1	urn:cts:greekLit:tlg2959.tlg003.opp-ger1	De Resurrectione	Methodius	D.G. Nathanael Bonwetsch	J. C. Hinrichs'Sche Buchhandlung	1917
tlg2959.tlg004.opp.ger1.xml	tlg2959.tlg004.opp.ger1	urn:cts:greekLit:tlg2959.tlg004.opp-ger1	De Lepra Ad Sistelium	Methodius	D.G. Nathanael Bonwetsch	J. C. Hinrichs'Sche Buchhandlung	1917
tlg2959.tlg005.opp.grc1.xml	tlg2959.tlg005.opp.grc1	urn:cts:greekLit:tlg2959.tlg005.opp-grc1	De Creatis (Fragmenta Ap. Photium, Bibl. Cod. 235)	Methodius	D.G. Nathanael Bonwetsch	J. C. Hinrichs'Sche Buchhandlung	1917
tlg2959.tlg006.opp.grc1.xml	tlg2959.tlg006.opp.grc1	urn:cts:greekLit:tlg2959.tlg006.opp-grc1	Adversus Porphyrium (Fragmenta)	Methodius	D.G. Nathanael Bonwetsch	J. C. Hinrichs'Sche Buchhandlung	1917
tlg2959.tlg007.xml	tlg2959.tlg007	urn:cts:greekLit:tlg2959.tlg007.opp-grc1	Fragmenta In Job (In Catenis)	Methodius	D.G. Nathanael Bonwetsch	J. C. Hinrichs'Sche Buchhandlung	1917
tlg2959.tlg008.opp.grc1.xml	tlg2959.tlg008.opp.grc1	urn:cts:greekLit:tlg2959.tlg008.opp-grc1	De Martyribus (Fragmenta)	Methodius	D.G. Nathanael Bonwetsch	J. C. Hinrichs'Sche Buchhandlung	1917
tlg2959.tlg010.opp.grc1.xml	tlg2959.tlg010.opp.grc1	urn:cts:greekLit:tlg2959.tlg010.opp-grc1	Fragmenta Incerta [Sp.]	Methodius	D.G. Nathanael Bonwetsch	J. C. Hinrichs'Sche Buchhandlung	1917
tlg2959.tlg011.opp.ger1.xml	tlg2959.tlg011.opp.ger1	urn:cts:greekLit:tlg2959.tlg011.opp-ger1	In Genesim (In Catenis)	Methodius	D.G. Nathanael Bonwetsch	J. C. Hinrichs'Sche Buchhandlung	1917
tlg2959.tlg012.opp.ger1.xml	tlg2959.tlg012.opp.ger1	urn:cts:greekLit:tlg2959.tlg012.opp-ger1	Sermo De Simeone Et Anna [Sp.]	Methodius	D.G. Nathanael Bonwetsch	J. C. Hinrichs'Sche Buchhandlung	1917
tlg3135.tlg001.opp-grc1.xml	tlg3135.tlg001.opp-grc1	urn:cts:greekLit:tlg3135.tlg001.opp-grc1	Epitome Historiarum (Lib. 1-12)	Joannes Zonaras	Ludovicus Dindorfius.	In Aedibus Β. G. Teubneri.	1868
tlg3135.tlg004.opp-grc1.xml	tlg3135.tlg004.opp-grc1	urn:cts:greekLit:tlg3135.tlg004.opp-grc1	Argumenta	Joannes Zonaras	Ludovicus Dindorfius.	In Aedibus B. G. Teubneri.	MDCCCLXXI.
tlg3135.tlg005.opp-grc1.xml	tlg3135.tlg005.opp-grc1	urn:cts:greekLit:tlg3135.tlg005.opp-grc1	Chronologia	Joannes Zonaras	Ludovicus Dindorfius.	In Aedibus B. G. Teubneri.	MDCCCLXXI.
tlg4013.tlg001.xml	tlg4013.tlg001	urn:cts:greekLit:tlg4013.tlg001.opp-grc1	In Aristotelis Quattuor Libros De Caelo Commentaria	Simplicius	I.L. Heiberg	Typis Et Impensis Georgii Reimeri	MDCCCLXXXXIII.
tlg4013.tlg003.xml	tlg4013.tlg003	urn:cts:greekLit:tlg4013.tlg003.opp-grc1	In Aristotelis Categorias Commentarium	Simplicius	Carolus Kalbfleisch	Typis Et Impensis Georgii Reimeri	MCMVII
